"accountId","playerName","gameMode","assists","boosts","dBNOs","dailyKills","dailyWins","damageDealt","days","headshotKills","heals","killPoints","kills","longestKill","longestTimeSurvived","losses","maxKillStreaks","mostSurvivalTime","rankPoints","rankPointsTitle","revives","rideDistance","roadKills","roundMostKills","roundsPlayed","suicides","swimDistance","teamKills","timeSurvived","top10s","vehicleDestroys","walkDistance","weaponsAcquired","weeklyKills","weeklyWins","winPoints","wins"
"account.1a09cf57c0584a07ab7dca79ebb4ab6a","80suinanmo","squad-fpp",0,0,1,1,0,100,1,0,0,0,1,6.6676273,72,1,1,72,0,"",0,0,0,1,1,0,0,0,72,0,0,14.830447,1,1,0,0,0
"account.e4d8bd4de227452cb038439f8958cb08","Taurus-xn","duo",21,253,38,1,0,9557.436,20,19,239,0,73,336.67737,1734,84,2,1734,0,"",22,164970.81,0,6,87,4,126.80673,0,74285,35,1,74325.19,500,1,0,0,3
"account.e4d8bd4de227452cb038439f8958cb08","Taurus-xn","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.e4d8bd4de227452cb038439f8958cb08","Taurus-xn","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.e4d8bd4de227452cb038439f8958cb08","Taurus-xn","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.e4d8bd4de227452cb038439f8958cb08","Taurus-xn","squad",583,4547,953,10,1,151351.12,128,165,3337,0,939,373.60812,1695,1753,3,1695,0,"",863,2557222.8,5,9,1843,45,5995.2124,16,1480087,866,26,1711617.8,10531,36,6,0,126
"account.e4d8bd4de227452cb038439f8958cb08","Taurus-xn","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8f9d1545ab2e4db48330230c6f37e79d","pCClPgaX","duo",58,796,219,2,0,45562.36,37,76,444,0,297,341.0194,1650,306,2,1650,0,"",54,321929.28,3,8,310,5,1159.5393,4,195401,53,8,223625.95,2025,44,2,0,4
"account.8f9d1545ab2e4db48330230c6f37e79d","pCClPgaX","duo-fpp",0,0,0,0,0,0,1,0,0,0,0,0,753,1,0,753,0,"",0,47.982132,0,0,1,0,0,0,753,0,0,5.3009186,0,0,0,0,0
"account.8f9d1545ab2e4db48330230c6f37e79d","pCClPgaX","solo",0,69,1,2,0,5287.3726,10,11,59,0,48,236.68422,1536,41,3,1536,0,"",0,44885.93,1,8,41,0,500.55658,0,23608,3,0,33023.484,255,4,0,0,0
"account.8f9d1545ab2e4db48330230c6f37e79d","pCClPgaX","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8f9d1545ab2e4db48330230c6f37e79d","pCClPgaX","squad",541,4077,1705,48,2,247737.97,76,385,2844,0,1593,448.0056,1740,1503,5,1740,0,"",469,1726657.2,17,14,1549,31,4431.7026,25,1081190,544,39,1248426.1,10119,212,9,0,79
"account.8f9d1545ab2e4db48330230c6f37e79d","pCClPgaX","squad-fpp",0,5,1,0,0,125.068695,1,0,0,0,0,0,934,6,0,934,0,"",2,325.35413,0,0,6,0,130.91245,0,2255,0,0,1390.955,25,0,0,0,0
"account.a941b72c37684f41b0e4a75ccbd217fd","Camelia_70","duo",0,7,1,2,0,284.2163,1,0,1,0,2,3.7784467,1271,1,2,1271,0,"",0,2735.853,0,2,1,0,0,0,1271,1,0,477.83423,15,2,0,0,0
"account.a941b72c37684f41b0e4a75ccbd217fd","Camelia_70","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.a941b72c37684f41b0e4a75ccbd217fd","Camelia_70","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.a941b72c37684f41b0e4a75ccbd217fd","Camelia_70","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.a941b72c37684f41b0e4a75ccbd217fd","Camelia_70","squad",127,1029,449,19,2,67964.82,9,74,423,0,438,527.78436,1634,153,5,1634,0,"",117,299209.47,3,19,166,6,457.20294,4,161373,94,21,160835.06,1531,41,2,0,17
"account.a941b72c37684f41b0e4a75ccbd217fd","Camelia_70","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8f60a0a411aa49ee8b8fd1a826a9ea8f","Mpower-X5m","duo",1,7,2,3,0,357.7711,1,0,4,0,3,193.49898,1432,2,1,1432,0,"",1,4527.688,0,3,2,0,0,0,1758,1,1,1890.8284,20,3,0,0,0
"account.8f60a0a411aa49ee8b8fd1a826a9ea8f","Mpower-X5m","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8f60a0a411aa49ee8b8fd1a826a9ea8f","Mpower-X5m","solo",0,1,0,0,0,0,3,0,5,0,0,0,377,3,0,377,0,"",0,1784.4391,0,0,3,2,0,0,927,0,1,1278.6053,13,0,0,0,0
"account.8f60a0a411aa49ee8b8fd1a826a9ea8f","Mpower-X5m","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8f60a0a411aa49ee8b8fd1a826a9ea8f","Mpower-X5m","squad",921,5611,2252,60,4,355442.53,96,554,4123,0,2261,621.1681,1723,1406,4,1723,0,"",627,2446199.5,47,16,1499,18,911.93854,34,1197951,647,87,1161920.2,12620,158,9,0,139
"account.8f60a0a411aa49ee8b8fd1a826a9ea8f","Mpower-X5m","squad-fpp",0,3,2,1,0,178.83002,1,0,6,0,1,21.66433,472,1,1,472,0,"",0,0,0,1,1,0,0,0,472,1,0,537.96796,6,1,0,0,0
"account.8f632bc3248946fba45be85ec35f3359","B20JZ-AK","duo",6,25,9,0,0,3048.2737,4,8,16,0,19,137.66212,1621,8,3,1621,0,"",2,24186.295,0,8,9,0,0,0,8305,3,1,9137.064,75,0,0,0,1
"account.8f632bc3248946fba45be85ec35f3359","B20JZ-AK","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8f632bc3248946fba45be85ec35f3359","B20JZ-AK","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8f632bc3248946fba45be85ec35f3359","B20JZ-AK","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8f632bc3248946fba45be85ec35f3359","B20JZ-AK","squad",69,293,210,32,1,36639.484,10,46,223,0,200,381.63504,1624,118,3,1624,0,"",35,203972.05,0,9,126,0,0,1,114330,51,6,122854.12,990,59,2,0,9
"account.8f632bc3248946fba45be85ec35f3359","B20JZ-AK","squad-fpp",3,10,21,0,0,2549.5376,3,5,10,0,21,353.52112,1524,3,4,1524,0,"",1,8029.6035,0,19,3,0,0,0,3591,3,0,4190.163,34,0,0,0,0
"account.ca15221a9acb42cfb3c0269ee09e5a57","chr1236","duo",25,295,51,2,0,9375.131,17,14,146,0,62,446.90237,1785,98,2,1785,0,"",15,199531.03,0,4,101,3,341.65567,0,78627,33,2,99319.75,462,2,0,0,3
"account.ca15221a9acb42cfb3c0269ee09e5a57","chr1236","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.ca15221a9acb42cfb3c0269ee09e5a57","chr1236","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.ca15221a9acb42cfb3c0269ee09e5a57","chr1236","solo-fpp",0,0,0,0,0,0,1,0,0,0,0,0,649,1,0,649,0,"",0,0,0,0,1,0,0,0,649,0,0,0,0,0,0,0,0
"account.ca15221a9acb42cfb3c0269ee09e5a57","chr1236","squad",812,5425,1796,2,0,286338.72,204,417,3963,0,1725,544.89606,1963,1614,6,1963,0,"",830,2328545.2,22,11,1709,29,4163.5376,16,1382466,783,34,1853968.1,8916,10,0,0,117
"account.ca15221a9acb42cfb3c0269ee09e5a57","chr1236","squad-fpp",0,4,0,2,0,211.44177,3,0,0,0,2,3.1547785,1026,13,1,1026,0,"",1,9292.292,0,1,13,1,0,0,3991,2,0,4625.115,23,2,0,0,0
"account.2aae96e36c34465cbd3a16147af9cd93","pak82mun","duo",14,116,90,8,0,18410.463,8,31,66,0,147,282.43335,1532,35,4,1532,0,"",14,16745.867,0,11,37,1,498.08228,0,25606,13,2,33004.406,347,35,1,0,3
"account.2aae96e36c34465cbd3a16147af9cd93","pak82mun","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.2aae96e36c34465cbd3a16147af9cd93","pak82mun","solo",0,16,0,3,0,1566.6892,2,6,10,0,14,175.86249,1637,4,1,1637,0,"",0,10539.875,0,8,4,0,0,0,4297,1,1,3410.736,47,3,0,0,0
"account.2aae96e36c34465cbd3a16147af9cd93","pak82mun","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.2aae96e36c34465cbd3a16147af9cd93","pak82mun","squad",335,1752,900,22,0,136442.14,43,204,1447,0,919,455.50894,1662,576,4,1662,0,"",318,641305.75,6,18,605,18,1536.1643,15,437353,251,35,490633.53,4480,65,4,0,37
"account.2aae96e36c34465cbd3a16147af9cd93","pak82mun","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.fbeac06b2a9049c89368d42aecabf323","f3s2f6","duo",0,4,0,0,0,82.409996,1,0,0,0,0,0,779,1,0,779,0,"",0,4393.881,0,0,1,0,0,0,779,0,0,1342.821,10,0,0,0,0
"account.fbeac06b2a9049c89368d42aecabf323","f3s2f6","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.fbeac06b2a9049c89368d42aecabf323","f3s2f6","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.fbeac06b2a9049c89368d42aecabf323","f3s2f6","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.fbeac06b2a9049c89368d42aecabf323","f3s2f6","squad",141,1375,491,12,0,69182.7,27,84,660,0,409,430.51538,1581,295,4,1581,0,"",88,443605.78,1,9,304,8,167.70236,0,218839,112,21,226136.25,2025,53,1,0,18
"account.fbeac06b2a9049c89368d42aecabf323","f3s2f6","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.872f1177ed2145d5bf2ec32eb36fd847","DF_SHAO11","duo",87,1129,389,3,0,77487.86,42,189,625,0,559,404.30676,1720,423,3,1720,0,"",74,562712.7,3,12,432,15,788.5051,4,282455,88,6,329726.72,2950,3,0,0,10
"account.872f1177ed2145d5bf2ec32eb36fd847","DF_SHAO11","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.872f1177ed2145d5bf2ec32eb36fd847","DF_SHAO11","solo",0,0,0,1,0,135.47998,1,0,0,0,1,31.465137,168,2,1,168,0,"",0,0,0,1,2,0,0,0,260,0,0,120.56766,3,1,0,0,0
"account.872f1177ed2145d5bf2ec32eb36fd847","DF_SHAO11","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.872f1177ed2145d5bf2ec32eb36fd847","DF_SHAO11","squad",789,5499,2824,36,0,391530.9,147,716,3969,0,2574,515.19257,1829,2034,5,1829,0,"",435,2746786.2,22,19,2077,43,3370.2834,32,1415517,685,69,1522017.6,14473,133,1,0,77
"account.872f1177ed2145d5bf2ec32eb36fd847","DF_SHAO11","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.adee0ff002174567bc56867f65405ca3","kin-ones","duo",94,1047,225,0,0,49894.78,37,94,591,0,345,873.27,1664,376,2,1664,0,"",71,488682.7,2,10,386,10,1176.6317,0,260698,93,3,298299.1,2381,0,0,0,12
"account.adee0ff002174567bc56867f65405ca3","kin-ones","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.adee0ff002174567bc56867f65405ca3","kin-ones","solo",0,27,0,2,0,2729.2908,8,4,3,0,24,409.64804,1602,18,2,1602,0,"",0,4208.5786,0,7,18,0,0,0,8284,1,0,13605.08,88,4,0,0,1
"account.adee0ff002174567bc56867f65405ca3","kin-ones","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.adee0ff002174567bc56867f65405ca3","kin-ones","squad",361,2758,978,32,0,148134.28,63,233,1776,0,873,457.15723,1657,857,3,1657,0,"",285,1372027.6,12,11,876,22,1636.5492,6,660684,343,27,717337.44,5742,32,0,0,33
"account.adee0ff002174567bc56867f65405ca3","kin-ones","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.5233163257dc4e2683f7959e9ab792c0","Wik-Lik","duo",21,129,65,8,0,12207.395,9,21,149,0,99,263.80753,1566,68,2,1566,0,"",16,84069.305,1,8,70,2,32.360477,1,32832,8,3,33550.2,406,20,0,0,2
"account.5233163257dc4e2683f7959e9ab792c0","Wik-Lik","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.5233163257dc4e2683f7959e9ab792c0","Wik-Lik","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.5233163257dc4e2683f7959e9ab792c0","Wik-Lik","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.5233163257dc4e2683f7959e9ab792c0","Wik-Lik","squad",1417,6006,4291,20,1,599592.1,111,1010,7032,0,4067,628.92664,1701,3035,5,1701,0,"",1105,3333607.8,34,18,3098,32,4827.6685,39,1787403,852,70,1617115.8,19928,218,5,0,97
"account.5233163257dc4e2683f7959e9ab792c0","Wik-Lik","squad-fpp",0,1,1,3,0,309.20667,1,1,8,0,3,134.62543,537,1,2,537,0,"",0,676.421,0,3,1,0,0,0,537,0,0,713.18634,6,3,0,0,0
"account.0066284456104160aa4588fe6b0e552b","AAD88888","duo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.0066284456104160aa4588fe6b0e552b","AAD88888","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.0066284456104160aa4588fe6b0e552b","AAD88888","solo",0,26,0,0,0,1457.2866,8,2,13,0,12,119.103546,1335,23,1,1335,0,"",0,4987.6,0,4,23,0,0,0,10818,2,0,16498.705,91,0,0,0,0
"account.0066284456104160aa4588fe6b0e552b","AAD88888","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.0066284456104160aa4588fe6b0e552b","AAD88888","squad",990,6211,2150,11,0,339660.28,141,498,3966,0,2198,714.7121,1732,1984,4,1732,0,"",769,2695838.5,26,9,2042,37,5200.8003,37,1586829,722,79,1701059.8,13413,38,0,0,92
"account.0066284456104160aa4588fe6b0e552b","AAD88888","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.69ca0bafa2214021a39cfb4198083a14","v241ei","duo",39,425,109,1,0,22894.256,35,33,348,0,158,371.9574,1519,200,3,1519,0,"",32,160470.83,1,12,202,1,455.40256,1,111057,28,4,133019.94,1137,1,0,0,2
"account.69ca0bafa2214021a39cfb4198083a14","v241ei","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.69ca0bafa2214021a39cfb4198083a14","v241ei","solo",0,18,0,0,0,1531.983,5,3,4,0,11,231.20935,1530,8,1,1530,0,"",0,12748.273,0,4,9,0,5.2386084,0,4911,3,0,5749.6836,46,0,0,0,1
"account.69ca0bafa2214021a39cfb4198083a14","v241ei","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.69ca0bafa2214021a39cfb4198083a14","v241ei","squad",931,6924,2413,17,2,345212.38,106,662,5360,0,2299,472.14856,1733,2243,4,1733,0,"",732,2693831.5,13,12,2289,30,3710.045,39,1583082,702,55,1758363.5,15054,147,9,0,83
"account.69ca0bafa2214021a39cfb4198083a14","v241ei","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6ff895e2e9724fa6998873da39a3f772","FA-BIN","duo",7,90,30,18,0,6158.657,4,13,33,0,43,257.65454,1207,43,3,1207,0,"",6,31807.92,0,10,43,0,152.98729,0,19035,1,0,28506.326,232,18,0,0,0
"account.6ff895e2e9724fa6998873da39a3f772","FA-BIN","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6ff895e2e9724fa6998873da39a3f772","FA-BIN","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6ff895e2e9724fa6998873da39a3f772","FA-BIN","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6ff895e2e9724fa6998873da39a3f772","FA-BIN","squad",1346,11540,4639,15,0,689709.9,133,1175,6560,0,4572,563.0123,1722,3693,4,1722,0,"",1250,4072640,46,13,3784,48,5176.569,37,2558721,1202,81,2928182.8,21933,101,1,0,145
"account.6ff895e2e9724fa6998873da39a3f772","FA-BIN","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6e463293c8f1497597b08ffa8f4b0d73","JX-3675","duo",29,430,169,2,0,31942.494,23,71,277,0,228,326.34668,1592,122,2,1592,0,"",38,156274.64,8,13,127,0,220.91685,1,85259,33,11,101812.43,680,9,0,0,5
"account.6e463293c8f1497597b08ffa8f4b0d73","JX-3675","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6e463293c8f1497597b08ffa8f4b0d73","JX-3675","solo",0,0,0,0,0,18,1,0,0,0,0,0,65,1,0,65,0,"",0,0,0,0,1,0,0,0,65,0,0,0,0,0,0,0,0
"account.6e463293c8f1497597b08ffa8f4b0d73","JX-3675","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6e463293c8f1497597b08ffa8f4b0d73","JX-3675","squad",2393,17193,7822,18,3,1192290.5,251,1881,12545,0,7539,655.6979,1752,5053,4,1752,0,"",1991,6118363,47,14,5248,41,14506.519,45,3732435,2007,231,3971622.2,30226,141,6,0,269
"account.6e463293c8f1497597b08ffa8f4b0d73","JX-3675","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6d953675ea6a4a8caf96ecf7891dc5f3","love_loverduck","duo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6d953675ea6a4a8caf96ecf7891dc5f3","love_loverduck","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6d953675ea6a4a8caf96ecf7891dc5f3","love_loverduck","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6d953675ea6a4a8caf96ecf7891dc5f3","love_loverduck","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.6d953675ea6a4a8caf96ecf7891dc5f3","love_loverduck","squad",67,702,537,2,0,73717.36,92,138,372,0,578,369.08804,1784,307,4,1784,0,"",69,289451.16,5,16,314,5,898.70734,2,162807,74,6,227294.34,1383,2,0,0,8
"account.6d953675ea6a4a8caf96ecf7891dc5f3","love_loverduck","squad-fpp",10,46,64,0,0,10270.644,22,21,36,0,71,123.05087,1518,57,3,1518,0,"",8,4194.0483,0,9,57,0,0,2,13876,6,0,22963.055,172,0,0,0,0
"account.f3158a5ec87b4350a2914813bcfefb2a","BIG-dior1","duo",19,130,54,11,0,11971.414,13,18,100,0,82,252.77998,1591,55,2,1591,0,"",14,40390.746,0,8,56,1,75.96029,0,31282.793,12,1,36372.46,266,11,0,0,1
"account.f3158a5ec87b4350a2914813bcfefb2a","BIG-dior1","duo-fpp",4,7,9,7,0,1548.7229,2,2,10,0,14,66.889984,842,6,2,842,0,"",2,0,0,7,6,0,0,0,1700,1,0,3116.7122,13,7,0,0,0
"account.f3158a5ec87b4350a2914813bcfefb2a","BIG-dior1","solo",0,1,0,0,0,0,3,0,1,0,0,0,779.505,4,0,779.505,0,"",0,0,0,0,4,0,0,0,1624.81,0,0,2883.617,9,0,0,0,0
"account.f3158a5ec87b4350a2914813bcfefb2a","BIG-dior1","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.f3158a5ec87b4350a2914813bcfefb2a","BIG-dior1","squad",159,939,474,3,0,74610.945,67,131,698,0,527,532.80444,1950.476,280,5,1950.476,0,"",101,406721.8,4,23,292,6,470.6686,1,219194.17,119,11,288971.94,1833,3,0,0,18
"account.f3158a5ec87b4350a2914813bcfefb2a","BIG-dior1","squad-fpp",7,20,11,10,1,2019.4612,4,3,14,0,17,225.21027,1656,6,1,1656,0,"",5,5210.8926,0,10,7,0,0,0,4509.7793,2,0,8197.951,31,10,1,0,1
"account.40a3b5b032f5423a8f509109d7889695","Stumpknife","duo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.40a3b5b032f5423a8f509109d7889695","Stumpknife","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.40a3b5b032f5423a8f509109d7889695","Stumpknife","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.40a3b5b032f5423a8f509109d7889695","Stumpknife","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.40a3b5b032f5423a8f509109d7889695","Stumpknife","squad",81,565,185,0,0,28544.934,30,44,443,0,185,395.91113,1712,172,4,1712,0,"",57,353648.97,0,9,177,6,1134.0377,1,159630,81,7,176104.14,789,0,0,0,8
"account.40a3b5b032f5423a8f509109d7889695","Stumpknife","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.1b60ffcc89c6465e8b04b5d561ba7ff7","Douyin_y1nan88","duo",6,92,61,25,0,12190.275,7,16,39,0,117,379.91394,1533,21,2,1533,0,"",10,24585.008,6,19,22,0,0,0,15433,9,0,31779.47,113,25,0,0,1
"account.1b60ffcc89c6465e8b04b5d561ba7ff7","Douyin_y1nan88","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.1b60ffcc89c6465e8b04b5d561ba7ff7","Douyin_y1nan88","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.1b60ffcc89c6465e8b04b5d561ba7ff7","Douyin_y1nan88","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.1b60ffcc89c6465e8b04b5d561ba7ff7","Douyin_y1nan88","squad",167,982,951,15,0,126049.05,61,234,556,0,1053,577.9992,1952,338,5,1952,0,"",78,371514.44,28,17,352,1,316.7949,2,187583,87,7,273093.34,1494,15,0,0,15
"account.1b60ffcc89c6465e8b04b5d561ba7ff7","Douyin_y1nan88","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.c43b4c8b1105402b82d481c8e4a28984","liuchen88888888","duo",14,225,93,2,0,19117.7,16,30,109,0,122,278.17255,1705,85,2,1705,0,"",14,100555.39,1,11,87,1,390.523,0,55703,15,2,94449.6,392,4,0,0,2
"account.c43b4c8b1105402b82d481c8e4a28984","liuchen88888888","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.c43b4c8b1105402b82d481c8e4a28984","liuchen88888888","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
